timestamp,electricity_price,gas_price
2025-01-19 12:00:00+00:00,107.51,51.995348837209306
2025-01-19 13:00:00+00:00,116.81,51.995348837209306
2025-01-19 14:00:00+00:00,126.8,51.995348837209306
2025-01-19 15:00:00+00:00,139.98,51.995348837209306
2025-01-19 16:00:00+00:00,147.52,51.995348837209306
2025-01-19 17:00:00+00:00,157.97,51.995348837209306
2025-01-19 18:00:00+00:00,154.75,51.995348837209306
2025-01-19 19:00:00+00:00,146.87,51.995348837209306
2025-01-19 20:00:00+00:00,133.45,51.995348837209306
2025-01-19 21:00:00+00:00,120.69,51.995348837209306
2025-01-19 22:00:00+00:00,119.77,51.995348837209306
2025-01-19 23:00:00+00:00,121.6,52.674418604651166
2025-01-20 00:00:00+00:00,118.23,52.674418604651166
2025-01-20 01:00:00+00:00,116.42,52.674418604651166
2025-01-20 02:00:00+00:00,114.41,52.674418604651166
2025-01-20 03:00:00+00:00,115.45,52.674418604651166
2025-01-20 04:00:00+00:00,123.75,52.674418604651166
2025-01-20 05:00:00+00:00,153.01,52.674418604651166
2025-01-20 06:00:00+00:00,180.84,52.674418604651166
2025-01-20 07:00:00+00:00,176.16,52.674418604651166
2025-01-20 08:00:00+00:00,152.67,52.674418604651166
2025-01-20 09:00:00+00:00,140.63,52.674418604651166
2025-01-20 10:00:00+00:00,172.14,52.674418604651166
2025-01-20 11:00:00+00:00,165.85,52.674418604651166
2025-01-20 12:00:00+00:00,147.95,52.674418604651166
2025-01-20 13:00:00+00:00,141.4,52.674418604651166
2025-01-20 14:00:00+00:00,187.9,52.674418604651166
2025-01-20 15:00:00+00:00,168.47,52.674418604651166
2025-01-20 16:00:00+00:00,163,52.674418604651166
2025-01-20 17:00:00+00:00,140.83,52.674418604651166
2025-01-20 18:00:00+00:00,148.39,52.674418604651166
2025-01-20 19:00:00+00:00,132.47,52.674418604651166
2025-01-20 20:00:00+00:00,128.01,52.674418604651166
2025-01-20 21:00:00+00:00,131.45,52.674418604651166
